Order_number,Product_key,Customer_key,Order_date,Ship_date,Due_date,Quantity,Price,Sales
SO63936,241,10167,2013-08-09,2013-08-16,2013-08-21,1,2443,2443
SO64041,241,2530,2013-08-11,2013-08-18,2013-08-23,1,2443,2443
SO64007,241,2593,2013-08-11,2013-08-18,2013-08-23,1,2443,2443
SO64212,241,9546,2013-08-14,2013-08-21,2013-08-26,1,2443,2443
SO64250,241,2596,2013-08-15,2013-08-22,2013-08-27,1,2443,2443
SO64284,241,9627,2013-08-15,2013-08-22,2013-08-27,1,2443,2443
SO64297,241,6503,2013-08-16,2013-08-23,2013-08-28,1,2443,2443
SO64854,241,9621,2013-08-24,2013-08-31,2013-09-05,1,2443,2443
SO65380,241,10562,2013-08-29,2013-09-05,2013-09-10,1,2443,2443
SO65338,241,11648,2013-08-29,2013-09-05,2013-09-10,1,2443,2443
SO65783,241,10554,2013-09-05,2013-09-12,2013-09-17,1,2443,2443
SO65928,241,5771,2013-09-07,2013-09-14,2013-09-19,1,2443,2443
SO66031,241,5476,2013-09-09,2013-09-16,2013-09-21,1,2443,2443
SO66541,241,9642,2013-09-17,2013-09-24,2013-09-29,1,2443,2443
SO66863,241,5763,2013-09-22,2013-09-29,2013-10-04,1,2443,2443
SO67026,241,9168,2013-09-25,2013-10-02,2013-10-07,1,2443,2443
SO67027,241,3425,2013-09-25,2013-10-02,2013-10-07,1,2443,2443
SO67157,241,5467,2013-09-27,2013-10-04,2013-10-09,1,2443,2443
SO67214,241,3201,2013-09-28,2013-10-05,2013-10-10,1,2443,2443
SO67235,241,5777,2013-09-28,2013-10-05,2013-10-10,1,2443,2443
SO67465,241,10572,2013-09-30,2013-10-07,2013-10-12,1,2443,2443
SO67688,241,10895,2013-10-03,2013-10-10,2013-10-15,1,2443,2443
SO67978,241,13067,2013-10-08,2013-10-15,2013-10-20,1,2443,2443
SO68205,241,14799,2013-10-12,2013-10-19,2013-10-24,1,2443,2443
SO68552,241,14777,2013-10-17,2013-10-24,2013-10-29,1,2443,2443
SO68724,241,10946,2013-10-19,2013-10-26,2013-10-31,1,2443,2443
SO68792,241,10878,2013-10-20,2013-10-27,2013-11-01,1,2443,2443
SO69100,241,11691,2013-10-25,2013-11-01,2013-11-06,1,2443,2443
SO69322,241,9922,2013-10-28,2013-11-04,2013-11-09,1,2443,2443
SO69627,241,11000,2013-10-29,2013-11-05,2013-11-10,1,2443,2443
SO70357,241,11182,2013-11-08,2013-11-15,2013-11-20,1,2443,2443
SO70377,241,10960,2013-11-09,2013-11-16,2013-11-21,1,2443,2443
SO70464,241,4094,2013-11-10,2013-11-17,2013-11-22,1,2443,2443
SO70752,241,10952,2013-11-14,2013-11-21,2013-11-26,1,2443,2443
SO70920,241,10947,2013-11-16,2013-11-23,2013-11-28,1,2443,2443
SO71291,241,5541,2013-11-22,2013-11-29,2013-12-04,1,2443,2443
SO71488,241,10950,2013-11-25,2013-12-02,2013-12-07,1,2443,2443
SO71503,241,9173,2013-11-25,2013-12-02,2013-12-07,1,2443,2443
SO71560,241,10951,2013-11-26,2013-12-03,2013-12-08,1,2443,2443
SO72251,241,11196,2013-12-03,2013-12-10,2013-12-15,1,2443,2443
SO72395,241,9659,2013-12-05,2013-12-12,2013-12-17,1,2443,2443
SO73386,241,11855,2013-12-18,2013-12-25,2013-12-30,1,2443,2443
SO73507,241,247,2013-12-20,2013-12-27,2014-01-01,1,2443,2443
SO73761,241,11905,2013-12-23,2013-12-30,2014-01-04,1,2443,2443
SO74076,241,11208,2013-12-27,2014-01-03,2014-01-08,1,2443,2443
SO46701,103,4115,2012-01-01,2012-01-08,2012-01-13,1,2182,2182
SO46715,103,13977,2012-01-02,2012-01-09,2012-01-14,1,2182,2182
SO46716,103,14047,2012-01-02,2012-01-09,2012-01-14,1,2182,2182
SO46733,103,13782,2012-01-04,2012-01-11,2012-01-16,1,2182,2182
SO46734,103,2061,2012-01-04,2012-01-11,2012-01-16,1,2182,2182
SO46763,103,2203,2012-01-08,2012-01-15,2012-01-20,1,2182,2182
SO46774,103,2226,2012-01-09,2012-01-16,2012-01-21,1,2182,2182
SO46772,103,2162,2012-01-09,2012-01-16,2012-01-21,1,2182,2182
SO46784,103,2179,2012-01-10,2012-01-17,2012-01-22,1,2182,2182
SO46793,103,2215,2012-01-11,2012-01-18,2012-01-23,1,2182,2182
SO46815,103,14094,2012-01-14,2012-01-21,2012-01-26,1,2182,2182
SO46838,103,1923,2012-01-17,2012-01-24,2012-01-29,1,2182,2182
SO46839,103,13818,2012-01-17,2012-01-24,2012-01-29,1,2182,2182
SO46843,103,10169,2012-01-17,2012-01-24,2012-01-29,1,2182,2182
SO46854,103,9998,2012-01-18,2012-01-25,2012-01-30,1,2182,2182
SO46865,103,4457,2012-01-20,2012-01-27,2012-02-01,1,2182,2182
SO46876,103,4085,2012-01-22,2012-01-29,2012-02-03,1,2182,2182
SO46900,103,10195,2012-01-25,2012-02-01,2012-02-06,1,2182,2182
SO46901,103,10204,2012-01-25,2012-02-01,2012-02-06,1,2182,2182
SO46902,103,10001,2012-01-25,2012-02-01,2012-02-06,1,2182,2182
SO46905,103,5054,2012-01-26,2012-02-02,2012-02-07,1,2182,2182
SO46913,103,2213,2012-01-27,2012-02-03,2012-02-08,1,2182,2182
SO46924,103,2204,2012-01-28,2012-02-04,2012-02-09,1,2182,2182
SO47078,103,2249,2012-01-30,2012-02-06,2012-02-11,1,2182,2182
SO47079,103,2360,2012-01-30,2012-02-06,2012-02-11,1,2182,2182
SO47109,103,17820,2012-02-03,2012-02-10,2012-02-15,1,2182,2182
SO47121,103,17833,2012-02-04,2012-02-11,2012-02-16,1,2182,2182
SO47125,103,2326,2012-02-04,2012-02-11,2012-02-16,1,2182,2182
SO47130,103,5407,2012-02-05,2012-02-12,2012-02-17,1,2182,2182
SO47132,103,2284,2012-02-05,2012-02-12,2012-02-17,1,2182,2182
SO47139,103,2239,2012-02-06,2012-02-13,2012-02-18,1,2182,2182
SO47147,103,2325,2012-02-07,2012-02-14,2012-02-19,1,2182,2182
SO47161,103,10409,2012-02-09,2012-02-16,2012-02-21,1,2182,2182
SO47167,103,2420,2012-02-10,2012-02-17,2012-02-22,1,2182,2182
SO47217,103,10223,2012-02-15,2012-02-22,2012-02-27,1,2182,2182
SO47227,103,14289,2012-02-16,2012-02-23,2012-02-28,1,2182,2182
SO47228,103,2238,2012-02-16,2012-02-23,2012-02-28,1,2182,2182
SO47225,103,2278,2012-02-16,2012-02-23,2012-02-28,1,2182,2182
SO47235,103,5318,2012-02-17,2012-02-24,2012-02-29,1,2182,2182
SO47245,103,5421,2012-02-18,2012-02-25,2012-03-01,1,2182,2182
SO47248,103,2341,2012-02-18,2012-02-25,2012-03-01,1,2182,2182
SO47259,103,2352,2012-02-19,2012-02-26,2012-03-02,1,2182,2182
SO47260,103,2234,2012-02-19,2012-02-26,2012-03-02,1,2182,2182
SO47268,103,10403,2012-02-20,2012-02-27,2012-03-03,1,2182,2182
SO47265,103,2251,2012-02-20,2012-02-27,2012-03-03,1,2182,2182
SO47287,103,2281,2012-02-22,2012-02-29,2012-03-05,1,2182,2182
SO47318,103,2274,2012-02-25,2012-03-03,2012-03-08,1,2182,2182
SO47462,103,4927,2012-03-01,2012-03-08,2012-03-13,1,2182,2182
SO47511,103,3201,2012-03-09,2012-03-16,2012-03-21,1,2182,2182
SO47568,103,10886,2012-03-16,2012-03-23,2012-03-28,1,2182,2182
SO47581,103,18153,2012-03-18,2012-03-25,2012-03-30,1,2182,2182
SO47604,103,10877,2012-03-21,2012-03-28,2012-04-02,1,2182,2182
SO47606,103,4929,2012-03-22,2012-03-29,2012-04-03,1,2182,2182
SO47644,103,4694,2012-03-28,2012-04-04,2012-04-09,1,2182,2182
SO47645,103,3556,2012-03-28,2012-04-04,2012-04-09,1,2182,2182
SO47733,103,2462,2012-03-30,2012-04-06,2012-04-11,1,2182,2182
SO47742,103,11181,2012-03-31,2012-04-07,2012-04-12,1,2182,2182
SO47759,103,3774,2012-04-02,2012-04-09,2012-04-14,1,2182,2182
SO47779,103,5270,2012-04-06,2012-04-13,2012-04-18,1,2182,2182
SO47789,103,2454,2012-04-08,2012-04-15,2012-04-20,1,2182,2182
SO47819,103,10969,2012-04-11,2012-04-18,2012-04-23,1,2182,2182
SO47834,103,11197,2012-04-13,2012-04-20,2012-04-25,1,2182,2182
SO47875,103,14993,2012-04-18,2012-04-25,2012-04-30,1,2182,2182
SO47882,103,2465,2012-04-19,2012-04-26,2012-05-01,1,2182,2182
SO47935,103,11195,2012-04-26,2012-05-03,2012-05-08,1,2182,2182
SO48163,103,11855,2012-05-11,2012-05-18,2012-05-23,1,2182,2182
SO48173,103,2705,2012-05-13,2012-05-20,2012-05-25,1,2182,2182
SO48220,103,11410,2012-05-21,2012-05-28,2012-06-02,1,2182,2182
SO48401,103,5452,2012-05-30,2012-06-06,2012-06-11,1,2182,2182
SO48407,103,11914,2012-05-30,2012-06-06,2012-06-11,1,2182,2182
SO48448,103,11988,2012-06-03,2012-06-10,2012-06-15,1,2182,2182
SO48471,103,11910,2012-06-05,2012-06-12,2012-06-17,1,2182,2182
SO48464,103,2735,2012-06-05,2012-06-12,2012-06-17,1,2182,2182
SO48515,103,11960,2012-06-09,2012-06-16,2012-06-21,1,2182,2182
SO48526,103,2725,2012-06-10,2012-06-17,2012-06-22,1,2182,2182
SO48549,103,3947,2012-06-12,2012-06-19,2012-06-24,1,2182,2182
SO48562,103,6086,2012-06-13,2012-06-20,2012-06-25,1,2182,2182
SO48564,103,6219,2012-06-13,2012-06-20,2012-06-25,1,2182,2182
SO48566,103,11907,2012-06-13,2012-06-20,2012-06-25,1,2182,2182
SO48595,103,12098,2012-06-16,2012-06-23,2012-06-28,1,2182,2182
SO48613,103,3966,2012-06-18,2012-06-25,2012-06-30,1,2182,2182
SO48614,103,3977,2012-06-18,2012-06-25,2012-06-30,1,2182,2182
SO48631,103,6186,2012-06-20,2012-06-27,2012-07-02,1,2182,2182
SO48654,103,6095,2012-06-22,2012-06-29,2012-07-04,1,2182,2182
SO48715,103,12108,2012-06-27,2012-07-04,2012-07-09,1,2182,2182
SO48795,103,5539,2012-06-30,2012-07-07,2012-07-12,1,2182,2182
SO48796,103,4095,2012-06-30,2012-07-07,2012-07-12,1,2182,2182
SO48860,103,2850,2012-07-08,2012-07-15,2012-07-20,1,2182,2182
SO48878,103,6716,2012-07-10,2012-07-17,2012-07-22,1,2182,2182
SO48959,103,12418,2012-07-20,2012-07-27,2012-08-01,1,2182,2182
SO48974,103,6718,2012-07-22,2012-07-29,2012-08-03,1,2182,2182
SO48979,103,2856,2012-07-22,2012-07-29,2012-08-03,1,2182,2182
SO49017,103,6745,2012-07-28,2012-08-04,2012-08-09,1,2182,2182
SO49030,103,12120,2012-07-29,2012-08-05,2012-08-10,1,2182,2182
SO49033,103,2748,2012-07-30,2012-08-06,2012-08-11,1,2182,2182
SO49035,103,12344,2012-07-30,2012-08-06,2012-08-11,1,2182,2182
SO49171,103,2866,2012-07-31,2012-08-07,2012-08-12,1,2182,2182
SO49181,103,6891,2012-08-01,2012-08-08,2012-08-13,1,2182,2182
SO49208,103,12532,2012-08-03,2012-08-10,2012-08-15,1,2182,2182
SO49202,103,6830,2012-08-03,2012-08-10,2012-08-15,1,2182,2182
SO49206,103,12424,2012-08-03,2012-08-10,2012-08-15,1,2182,2182
SO49225,103,6192,2012-08-05,2012-08-12,2012-08-17,1,2182,2182
SO49284,103,12437,2012-08-11,2012-08-18,2012-08-23,1,2182,2182
SO49335,103,12430,2012-08-16,2012-08-23,2012-08-28,1,2182,2182
SO49340,103,4625,2012-08-17,2012-08-24,2012-08-29,1,2182,2182
SO49352,103,6083,2012-08-18,2012-08-25,2012-08-30,1,2182,2182
SO49385,103,6804,2012-08-21,2012-08-28,2012-09-02,1,2182,2182
SO49393,103,12423,2012-08-21,2012-08-28,2012-09-02,1,2182,2182
SO49560,103,2893,2012-08-29,2012-09-05,2012-09-10,1,2182,2182
SO49568,103,13004,2012-08-29,2012-09-05,2012-09-10,1,2182,2182
SO49598,103,4711,2012-09-02,2012-09-09,2012-09-14,1,2182,2182
SO49613,103,5053,2012-09-04,2012-09-11,2012-09-16,1,2182,2182
SO49630,103,12652,2012-09-05,2012-09-12,2012-09-17,1,2182,2182
SO49643,103,13007,2012-09-07,2012-09-14,2012-09-19,1,2182,2182
SO49690,103,13009,2012-09-12,2012-09-19,2012-09-24,1,2182,2182
SO49692,103,6961,2012-09-13,2012-09-20,2012-09-25,1,2182,2182
SO49700,103,12665,2012-09-13,2012-09-20,2012-09-25,1,2182,2182
SO49702,103,4688,2012-09-14,2012-09-21,2012-09-26,1,2182,2182
SO49714,103,12664,2012-09-14,2012-09-21,2012-09-26,1,2182,2182
SO49798,103,13160,2012-09-25,2012-10-02,2012-10-07,1,2182,2182
SO49799,103,12995,2012-09-25,2012-10-02,2012-10-07,1,2182,2182
SO49800,103,13005,2012-09-25,2012-10-02,2012-10-07,1,2182,2182
SO49801,103,4921,2012-09-26,2012-10-03,2012-10-08,1,2182,2182
SO49811,103,6893,2012-09-27,2012-10-04,2012-10-09,1,2182,2182
SO49896,103,5389,2012-09-28,2012-10-05,2012-10-10,1,2182,2182
SO49960,103,13250,2012-10-04,2012-10-11,2012-10-16,1,2182,2182
SO49976,103,2907,2012-10-06,2012-10-13,2012-10-18,1,2182,2182
SO50019,103,15236,2012-10-10,2012-10-17,2012-10-22,1,2182,2182
SO50047,103,5409,2012-10-13,2012-10-20,2012-10-25,1,2182,2182
SO50117,103,6894,2012-10-21,2012-10-28,2012-11-02,1,2182,2182
SO50171,103,5289,2012-10-26,2012-11-02,2012-11-07,1,2182,2182
SO50434,103,2913,2012-11-06,2012-11-13,2012-11-18,1,2182,2182
SO50484,103,7029,2012-11-11,2012-11-18,2012-11-23,1,2182,2182
SO50502,103,5426,2012-11-13,2012-11-20,2012-11-25,1,2182,2182
SO50552,103,5431,2012-11-19,2012-11-26,2012-12-01,1,2182,2182
SO50845,103,2948,2012-12-05,2012-12-12,2012-12-17,1,2182,2182
SO50883,103,7046,2012-12-08,2012-12-15,2012-12-20,1,2182,2182
SO50887,103,5597,2012-12-09,2012-12-16,2012-12-21,1,2182,2182
SO50958,103,5549,2012-12-16,2012-12-23,2012-12-28,1,2182,2182
SO50960,103,6987,2012-12-16,2012-12-23,2012-12-28,1,2182,2182
SO51056,103,2950,2012-12-25,2013-01-01,2013-01-06,1,2182,2182
SO51189,103,5689,2012-12-29,2013-01-05,2013-01-10,1,2443,2443
SO51250,103,8361,2013-01-01,2013-01-08,2013-01-13,1,2443,2443
SO51268,103,7213,2013-01-03,2013-01-10,2013-01-15,1,2443,2443
SO51300,103,5703,2013-01-05,2013-01-12,2013-01-17,1,2443,2443
SO51321,103,7247,2013-01-06,2013-01-13,2013-01-18,1,2443,2443
SO51336,103,7244,2013-01-07,2013-01-14,2013-01-19,1,2443,2443
SO51343,103,440,2013-01-07,2013-01-14,2013-01-19,1,2443,2443
SO51361,103,14796,2013-01-08,2013-01-15,2013-01-20,1,2443,2443
SO51393,103,5395,2013-01-10,2013-01-17,2013-01-22,1,2443,2443
SO51407,103,7215,2013-01-11,2013-01-18,2013-01-23,1,2443,2443
SO51532,103,11809,2013-01-19,2013-01-26,2013-01-31,1,2443,2443
SO51529,103,7223,2013-01-19,2013-01-26,2013-01-31,1,2443,2443
SO51543,103,7211,2013-01-20,2013-01-27,2013-02-01,1,2443,2443
SO51575,103,11324,2013-01-21,2013-01-28,2013-02-02,1,2443,2443
SO51588,103,14770,2013-01-22,2013-01-29,2013-02-03,1,2443,2443
SO51965,103,7251,2013-01-30,2013-02-06,2013-02-11,1,2443,2443
SO51979,103,8478,2013-01-30,2013-02-06,2013-02-11,1,2443,2443
SO52006,103,9205,2013-01-30,2013-02-06,2013-02-11,1,2443,2443
SO52018,103,7471,2013-01-30,2013-02-06,2013-02-11,1,2443,2443
SO52210,103,7309,2013-02-03,2013-02-10,2013-02-15,1,2443,2443
SO52211,103,7483,2013-02-04,2013-02-11,2013-02-16,1,2443,2443
SO52224,103,12636,2013-02-04,2013-02-11,2013-02-16,1,2443,2443
SO52369,103,12630,2013-02-07,2013-02-14,2013-02-19,1,2443,2443
SO52407,103,7308,2013-02-07,2013-02-14,2013-02-19,1,2443,2443
SO52408,103,7253,2013-02-08,2013-02-15,2013-02-20,1,2443,2443
SO52468,103,5714,2013-02-08,2013-02-15,2013-02-20,1,2443,2443
SO52418,103,12619,2013-02-08,2013-02-15,2013-02-20,1,2443,2443
SO52715,103,11894,2013-02-13,2013-02-20,2013-02-25,1,2443,2443
SO52670,103,7484,2013-02-13,2013-02-20,2013-02-25,1,2443,2443
SO52785,103,8449,2013-02-15,2013-02-22,2013-02-27,1,2443,2443
SO52919,103,5233,2013-02-17,2013-02-24,2013-03-01,1,2443,2443
SO52963,103,7274,2013-02-19,2013-02-26,2013-03-03,1,2443,2443
SO53196,103,12609,2013-02-23,2013-03-02,2013-03-07,1,2443,2443
SO53289,103,7249,2013-02-25,2013-03-04,2013-03-09,1,2443,2443
SO53346,103,7486,2013-02-26,2013-03-05,2013-03-10,1,2443,2443
SO53720,103,7490,2013-03-02,2013-03-09,2013-03-14,1,2443,2443
SO53783,103,13535,2013-03-03,2013-03-10,2013-03-15,1,2443,2443
SO53784,103,16317,2013-03-03,2013-03-10,2013-03-15,1,2443,2443
SO53854,103,9338,2013-03-04,2013-03-11,2013-03-16,1,2443,2443
SO54096,103,5745,2013-03-08,2013-03-15,2013-03-20,1,2443,2443
SO54233,103,5362,2013-03-11,2013-03-18,2013-03-23,1,2443,2443
SO54579,103,7711,2013-03-17,2013-03-24,2013-03-29,1,2443,2443
SO54701,103,5364,2013-03-19,2013-03-26,2013-03-31,1,2443,2443
SO54657,103,7488,2013-03-19,2013-03-26,2013-03-31,1,2443,2443
SO54672,103,9053,2013-03-19,2013-03-26,2013-03-31,1,2443,2443
SO54671,103,5409,2013-03-19,2013-03-26,2013-03-31,1,2443,2443
SO54807,103,7737,2013-03-21,2013-03-28,2013-04-02,1,2443,2443
SO54800,103,9324,2013-03-21,2013-03-28,2013-04-02,1,2443,2443
SO54940,103,12766,2013-03-24,2013-03-31,2013-04-05,1,2443,2443
SO55800,103,8560,2013-04-06,2013-04-13,2013-04-18,1,2443,2443
SO55801,103,8085,2013-04-06,2013-04-13,2013-04-18,1,2443,2443
SO55960,103,8096,2013-04-09,2013-04-16,2013-04-21,1,2443,2443
SO55980,103,1333,2013-04-10,2013-04-17,2013-04-22,1,2443,2443
SO56008,103,6280,2013-04-10,2013-04-17,2013-04-22,1,2443,2443
SO56062,103,8084,2013-04-11,2013-04-18,2013-04-23,1,2443,2443
SO56216,103,8557,2013-04-14,2013-04-21,2013-04-26,1,2443,2443
SO56266,103,8577,2013-04-15,2013-04-22,2013-04-27,1,2443,2443
SO56232,103,5390,2013-04-15,2013-04-22,2013-04-27,1,2443,2443
SO56314,103,5374,2013-04-16,2013-04-23,2013-04-28,1,2443,2443
SO56523,103,9347,2013-04-20,2013-04-27,2013-05-02,1,2443,2443
SO56553,103,11466,2013-04-21,2013-04-28,2013-05-03,1,2443,2443
SO56834,103,9377,2013-04-26,2013-05-03,2013-05-08,1,2443,2443
SO56844,103,8578,2013-04-26,2013-05-03,2013-05-08,1,2443,2443
SO56806,103,9711,2013-04-26,2013-05-03,2013-05-08,1,2443,2443
SO57233,103,8788,2013-04-30,2013-05-07,2013-05-12,1,2443,2443
SO57251,103,1633,2013-05-01,2013-05-08,2013-05-13,1,2443,2443
SO57314,103,5412,2013-05-02,2013-05-09,2013-05-14,1,2443,2443
SO57739,103,8787,2013-05-09,2013-05-16,2013-05-21,1,2443,2443
SO57803,103,5410,2013-05-11,2013-05-18,2013-05-23,1,2443,2443
SO57892,103,8948,2013-05-12,2013-05-19,2013-05-24,1,2443,2443
SO57894,103,8789,2013-05-12,2013-05-19,2013-05-24,1,2443,2443
SO58246,103,8773,2013-05-18,2013-05-25,2013-05-30,1,2443,2443
SO58361,103,13578,2013-05-21,2013-05-28,2013-06-02,1,2443,2443
SO58575,103,8791,2013-05-24,2013-05-31,2013-06-05,1,2443,2443
SO59123,103,8978,2013-05-30,2013-06-06,2013-06-11,1,2443,2443
SO59190,103,9220,2013-05-31,2013-06-07,2013-06-12,1,2443,2443
SO59411,103,11525,2013-06-04,2013-06-11,2013-06-16,1,2443,2443
SO59691,103,6310,2013-06-07,2013-06-14,2013-06-19,1,2443,2443
SO59765,103,9713,2013-06-09,2013-06-16,2013-06-21,1,2443,2443
SO59960,103,6286,2013-06-11,2013-06-18,2013-06-23,1,2443,2443
SO59993,103,13583,2013-06-12,2013-06-19,2013-06-24,1,2443,2443
SO60102,103,9243,2013-06-13,2013-06-20,2013-06-25,1,2443,2443
SO60104,103,8964,2013-06-13,2013-06-20,2013-06-25,1,2443,2443
SO60295,103,9226,2013-06-16,2013-06-23,2013-06-28,1,2443,2443
SO60393,103,5433,2013-06-18,2013-06-25,2013-06-30,1,2443,2443
SO60501,103,9240,2013-06-19,2013-06-26,2013-07-01,1,2443,2443
SO60502,103,8975,2013-06-19,2013-06-26,2013-07-01,1,2443,2443
SO60609,103,6316,2013-06-21,2013-06-28,2013-07-03,1,2443,2443
SO60685,103,9228,2013-06-22,2013-06-29,2013-07-04,1,2443,2443
SO60686,103,8980,2013-06-22,2013-06-29,2013-07-04,1,2443,2443
SO60742,103,9239,2013-06-23,2013-06-30,2013-07-05,1,2443,2443
SO60936,103,8971,2013-06-26,2013-07-03,2013-07-08,1,2443,2443
SO61160,103,8976,2013-06-29,2013-07-06,2013-07-11,1,2443,2443
SO61736,242,14482,2013-07-08,2013-07-15,2013-07-20,1,2443,2443
SO62333,242,9257,2013-07-17,2013-07-24,2013-07-29,1,2443,2443
SO62861,242,9254,2013-07-26,2013-08-02,2013-08-07,1,2443,2443
SO62859,242,9431,2013-07-26,2013-08-02,2013-08-07,1,2443,2443
SO62885,242,13054,2013-07-27,2013-08-03,2013-08-08,1,2443,2443
SO63096,242,9544,2013-07-30,2013-08-06,2013-08-11,1,2443,2443
SO63441,242,14638,2013-08-02,2013-08-09,2013-08-14,1,2443,2443
SO63504,242,2576,2013-08-03,2013-08-10,2013-08-15,1,2443,2443
SO63602,242,10206,2013-08-04,2013-08-11,2013-08-16,1,2443,2443
SO63799,242,10174,2013-08-07,2013-08-14,2013-08-19,1,2443,2443
SO63868,242,10166,2013-08-08,2013-08-15,2013-08-20,1,2443,2443
SO63870,242,7189,2013-08-08,2013-08-15,2013-08-20,1,2443,2443
SO63984,242,10180,2013-08-10,2013-08-17,2013-08-22,1,2443,2443
SO64249,242,5477,2013-08-15,2013-08-22,2013-08-27,1,2443,2443
SO64307,242,2578,2013-08-16,2013-08-23,2013-08-28,1,2443,2443
SO64598,242,2529,2013-08-19,2013-08-26,2013-08-31,1,2443,2443
SO64800,242,9050,2013-08-23,2013-08-30,2013-09-04,1,2443,2443
SO64888,242,9624,2013-08-24,2013-08-31,2013-09-05,1,2443,2443
SO65068,242,10204,2013-08-27,2013-09-03,2013-09-08,1,2443,2443
SO65443,242,7277,2013-08-30,2013-09-06,2013-09-11,1,2443,2443
SO65462,242,3204,2013-08-31,2013-09-07,2013-09-12,1,2443,2443
SO65669,242,10405,2013-09-03,2013-09-10,2013-09-15,1,2443,2443
SO65687,242,14775,2013-09-04,2013-09-11,2013-09-16,1,2443,2443
SO65941,242,10227,2013-09-07,2013-09-14,2013-09-19,1,2443,2443
SO66307,242,10557,2013-09-13,2013-09-20,2013-09-25,1,2443,2443
SO66328,242,9865,2013-09-14,2013-09-21,2013-09-26,1,2443,2443
SO66489,242,10403,2013-09-16,2013-09-23,2013-09-28,1,2443,2443
SO66549,242,7270,2013-09-17,2013-09-24,2013-09-29,1,2443,2443
SO66578,242,9165,2013-09-18,2013-09-25,2013-09-30,1,2443,2443
SO66838,242,9880,2013-09-22,2013-09-29,2013-10-04,1,2443,2443
SO66872,242,10220,2013-09-22,2013-09-29,2013-10-04,1,2443,2443
SO66954,242,14776,2013-09-24,2013-10-01,2013-10-06,1,2443,2443
SO67893,242,10887,2013-10-06,2013-10-13,2013-10-18,1,2443,2443
SO67911,242,9893,2013-10-07,2013-10-14,2013-10-19,1,2443,2443
SO68069,242,10900,2013-10-09,2013-10-16,2013-10-21,1,2443,2443
SO68479,242,9171,2013-10-16,2013-10-23,2013-10-28,1,2443,2443
SO68551,242,11692,2013-10-17,2013-10-24,2013-10-29,1,2443,2443
SO68869,242,10570,2013-10-21,2013-10-28,2013-11-02,1,2443,2443
SO68897,242,5535,2013-10-22,2013-10-29,2013-11-03,1,2443,2443
SO68951,242,9918,2013-10-23,2013-10-30,2013-11-04,1,2443,2443
SO69094,242,13069,2013-10-25,2013-11-01,2013-11-06,1,2443,2443
SO69141,242,10896,2013-10-25,2013-11-01,2013-11-06,1,2443,2443
SO69376,242,10569,2013-10-28,2013-11-04,2013-11-09,1,2443,2443
SO69616,242,9645,2013-10-29,2013-11-05,2013-11-10,1,2443,2443
SO69776,242,11194,2013-10-31,2013-11-07,2013-11-12,1,2443,2443
SO70148,242,11181,2013-11-05,2013-11-12,2013-11-17,1,2443,2443
SO70911,242,5366,2013-11-16,2013-11-23,2013-11-28,1,2443,2443
SO70953,242,4095,2013-11-17,2013-11-24,2013-11-29,1,2443,2443
SO71195,242,10975,2013-11-20,2013-11-27,2013-12-02,1,2443,2443
SO71502,242,13092,2013-11-25,2013-12-02,2013-12-07,1,2443,2443
SO71693,242,10958,2013-11-28,2013-12-05,2013-12-10,1,2443,2443
SO71958,242,15206,2013-11-29,2013-12-06,2013-12-11,1,2443,2443
SO72047,242,11907,2013-11-30,2013-12-07,2013-12-12,1,2443,2443
SO72250,242,7338,2013-12-03,2013-12-10,2013-12-15,1,2443,2443
SO72249,242,11930,2013-12-03,2013-12-10,2013-12-15,1,2443,2443
SO72325,242,11197,2013-12-04,2013-12-11,2013-12-16,1,2443,2443
SO72412,242,11914,2013-12-05,2013-12-12,2013-12-17,1,2443,2443
SO72587,242,9932,2013-12-08,2013-12-15,2013-12-20,1,2443,2443
SO73161,242,11201,2013-12-15,2013-12-22,2013-12-27,1,2443,2443
SO73723,242,15207,2013-12-23,2013-12-30,2014-01-04,1,2443,2443
SO73802,242,5561,2013-12-24,2013-12-31,2014-01-05,1,2443,2443
SO73953,242,4688,2013-12-26,2014-01-02,2014-01-07,1,2443,2443
SO74104,242,9808,2013-12-28,2014-01-04,2014-01-09,1,2443,2443
SO74137,242,11203,2013-12-28,2014-01-04,2014-01-09,1,2443,2443
SO46685,104,1948,2011-12-30,2012-01-06,2012-01-11,1,2182,2182
SO46698,104,10207,2011-12-31,2012-01-07,2012-01-12,1,2182,2182
SO46708,104,10201,2012-01-01,2012-01-08,2012-01-13,1,2182,2182
SO46750,104,5055,2012-01-07,2012-01-14,2012-01-19,1,2182,2182
SO46751,104,1935,2012-01-07,2012-01-14,2012-01-19,1,2182,2182
SO46771,104,2069,2012-01-09,2012-01-16,2012-01-21,1,2182,2182
SO46769,104,4703,2012-01-09,2012-01-16,2012-01-21,1,2182,2182
SO46779,104,4930,2012-01-10,2012-01-17,2012-01-22,1,2182,2182
SO46821,104,13825,2012-01-15,2012-01-22,2012-01-27,1,2182,2182
SO46836,104,2770,2012-01-17,2012-01-24,2012-01-29,1,2182,2182
SO46861,104,10215,2012-01-19,2012-01-26,2012-01-31,1,2182,2182
